barrage,follow,name,play,tags
255,28000,生肖奇缘 第二季（僅限台灣地區）,63000,"漫画改,校园,恋爱,奇幻"
25000,326000,樱花大战 OVA3 燃烧的巴黎,605000,"热血,机战,科幻,时泪"
2845,7252,猫怪麦克,80000,"萌系,搞笑,日常"
1333,7192,陆奥圆明流外传 修罗之刻,79000,"历史,热血"
6953,7172,传说巨神伊迪安,113000,"科幻,热血"
3061,7275,荔枝DE光之俱乐部,216000,"日常,泡面"
69,21000,熊猫拍拍 饮食篇,33000,"原创,泡面"
2576,25000,希望宅邸3D  第二季,251000,"萌系,搞笑,日常,泡面"
645,11000,小妇人（中配）,115000,时泪
1539,7436,DECA-DENCE（僅限港澳台地區）,129000,"原创,科幻,架空"
68,21000,熊猫拍拍 运动篇,23000,"原创,泡面"
2324,7681,重战机艾尔盖姆,142000,"科幻,热血"
3854,11000,蒼天之拳 REGENESIS（僅限港澳台地區）,125000,"热血,战斗"
484,7484,千槍士（僅限港澳台地區）,53000,"乙女,游戏改"
907,7510,河童的饲养方法,50000,萌系
709,182000,甜甜私房猫 第四季 中配版,2731000,"治愈,少儿"
716,35000,告诉我魔法钟摆～莉露莉露妖精莉露～,237000,"少女,魔法,少儿,原创"
951,6884,Lapis Re:LiGHTs（僅限港澳台地區）,59000,"校园,偶像,少女,魔法"
1540,6916,非科学定制（广播剧）,169000,原创
13000,93000,向阳素描×365 特别篇,194000,"搞笑,日常"
918,6939,Onyankopon,168000,泡面
841,6742,忍者战士飞影,140000,"科幻,热血"
25000,326000,樱花大战 OVA5 纽约,605000,"热血,机战,科幻,时泪"
14000,108000,星梦手记 声优节目,933000,"科幻,偶像,励志,原创"
851,6911,高机动幻想GPO 第二季,105000,机战
1801,6978,尼尔斯骑鹅旅行记,168000,"萌系,奇幻,治愈"
629,7016,小小外星人,77000,治愈
2709,32000,街头霸王 OVA,279000,热血
539,33000,ZEGAPAIN ADP,74000,机战
706,7051,灵异猎人,75000,"奇幻,少女,热血"
5902,97000,咕噜咕噜魔法阵 心跳传说,175000,"萌系,奇幻"
15000,105000,秀逗魔导士 完全无欠版,323000,"战斗,魔法"
1681,7067,元气爆发伏魔金刚,237000,"科幻,热血"
1438,50000,舞-乙HiME Zwei,91000,"少女,战斗"
1329,7144,侠猪布塔,37000,"萌系,奇幻"
227,123000,苍穹之法芙娜 Arcadian memory,102000,机战
164,8606,砂沙美魔法少女俱乐部 第一季,35000,"社团,少女"
2118,6897,如果在梦里遇见你,72000,"日常,少女"
483,6503,邪神與廚二病少女 第二季（僅限港澳台及其他地區）,43000,"漫画改,搞笑,日常,萌系"
253,6514,夢幻之星2 EPISODE ORACLE（僅限台灣地區）,27000,"游戏改,战斗,声控,科幻"
11000,54000,魔法骑士雷阿斯 OVA,154000,战斗
507,6515,莉莉和青蛙和弟弟,29000,"日常,治愈"
961,50000,舞-乙HiME 0～S.ifr～,72000,"少女,战斗"
171,13000,太阳的使者 铁人28号,71000,"科幻,热血"
606,6540,全力兔子,37000,"萌系,搞笑,日常"
2247,6597,Z计划,142000,"机战,科幻,战斗"
2619,26000,战斗陀螺 第二季,327000,热血
871,6577,战斗妖精少女 救救我！小Mave,45000,少女
1489,6626,茄子·安达卢西亚之夏,77000,"少女,运动,热血"
597,6658,布雷斯塔警长,94000,热血
1669,6626,爆旋陀螺,241000,"热血,少儿,漫画改"
10000,6676,星球流浪记,145000,"科幻,冒险"
3095,20000,黏黏糊糊!!角质君 第2期,267000,"日常,泡面"
6123,32000,机器人少女Z+,421000,科幻
26000,33000,勇者王GaoGaiGar Final,916000,机战
749,6725,面包超人：咪嘉和魔法神灯,236000,萌系
2745,6720,勇者特急,159000,"科幻,热血"
495,93000,向阳素描×SP,18000,"搞笑,日常,治愈"
231,6242,迷宫物语,43000,科幻
2876,6260,极道君漫游记,101000,"搞笑,架空,冒险"
866,6290,钢琴恋曲,58000,"音乐,治愈"
651,6334,玛丽莫之花~最强武斗派小学生传说~,30000,少女
1339,6345,香菜酱和她的亲人们,87000,萌系
2260,6271,八男？別鬧了！（僅限港澳台及其他地區）,129000,"小说改,穿越,奇幻,架空"
154,6349,面包咪咪,25000,"萌系,日常,治愈"
658,23000,激战奥雷卡,123000,"热血,战斗"
2851,22000,四圣兽 ～几千个昼与夜篇～,113000,奇幻
1096,6385,笨笨森林日志,42000,"萌系,搞笑"
1314,224000,迷你加尔刚蒂亚,299000,萌系
809,6370,星之海的爱玛丽,28000,科幻
2402,6395,铁拳小子,115000,热血
421,72000,GA 艺术科美术设计班 OVA,25000,"搞笑,日常,萌系"
8512,45000,闪电十一人 GO,317000,"热血,奇幻,运动,少儿"
164,105000,秀逗魔导士 PREMIUM,23000,"战斗,魔法"
8433,6486,GEAR战士电童,251000,热血
2990,6502,极速方程式,139000,"运动,热血"
271,15000,圣诞老人公司 ～圣诞节的秘密～,43000,"奇幻,冒险"
12000,93000,向阳素描×☆☆☆ 特别篇,163000,"萌系,日常,治愈"
213,5935,幸福之祈祷,23000,治愈
705,6006,快乐七人组,45000,"奇幻,日常"
91,5915,頭文字D Legend1 -覺醒-（僅限港澳台地區）,11000,"漫画改,热血,励志,运动"
2456,5898,勇者传说,211000,热血
13,26000,相聚一刻 完结篇,160000,"日常,少女,治愈"
598,20000,DI GI CHARAT Nyo,41000,"萌系,日常,治愈"
458,6012,八月的棒球甜心（僅限港澳台地區）,51000,"游戏改,运动,校园"
4126,6351,大运动会,101000,热血
864,192000,超剧场版 Keroro军曹,58000,"搞笑,科幻"
1307,6019,DRIVE HEAD 机动救急警察,508000,机战
2839,6085,超级马力欧兄弟 拯救桃子公主大作战！,177000,漫画改
708,16000,纸箱战机W,154000,"少儿,热血"
477,6101,怪盗丽奈,57000,"萌系,搞笑,日常"
307,6147,伊利亚：杰拉姆,66000,"科幻,原创"
25000,326000,樱花大战 OVA2.5 神崎堇引退纪念,605000,"热血,机战,科幻,时泪"
619,71000,无口的森田小姐 OAD,62000,少女
229,6217,帕卢姆之树,22000,"奇幻,架空,冒险"
25000,37000,失落的宇宙 黑历史,618000,"时泪,科幻,架空,冒险"
762,186000,科学小飞侠（1972）,132000,"热血,科幻"
502,53000,魔神坛斗士 MESSAGE,155000,"热血,战斗,架空,穿越"
926,11000,蒼天之拳 REGENESIS 第二季（僅限港澳台地區）,41000,"热血,战斗"
264,105000,秀逗魔导士 GORGEOUS,21000,"战斗,魔法,架空,冒险"
4586,5455,地球防卫企业,89000,"科幻,热血"
287,105000,秀逗魔导士 RETURN,20000,"战斗,魔法,架空,冒险"
646,63000,不可思议的教室 OVA,42000,"搞笑,校园,日常"
1932,5699,歌舞伎町夏洛克（僅限港澳台地區）,109000,"原创,冒险,推理"
1816,32000,机器人少女Z SP,139000,科幻
284,5832,辛巴达 魔法之灯和移动岛,36000,"奇幻,冒险"
2920,5785,野狼前锋,250000,"运动,热血"
12000,15000,天体战士 第2期,274000,"科幻,热血"
9115,24000,D·N·A? ~他到底失去了什么？~ OVA,361000,"恋爱,科幻,漫画改"
362,5843,正义小天使真绪,29000,"萌系,搞笑"
25000,326000,樱花大战 OVA4 崭新的巴黎,605000,"热血,机战,科幻,时泪"
291,5869,東京ESP （僅限港澳台地區）,16000,"漫画改,战斗"
136,5504,少年好莱坞,47000,"小说改,搞笑,偶像"
5065,5020,索尼克音爆,317000,"搞笑,科幻"
1080,5029,热血最强哥修罗,137000,热血
1462,5033,重装甲少女组,56000,"科幻,战斗"
28000,36000,橙路 再回到往日,525000,"日常,少女"
1542,41000,新造人间卡辛（1973）,80000,战斗
2109,5668,无责任舰长,81000,"科幻,冒险"
217,5131,IDOLiSH7-偶像星願-Second Beat!（僅限台灣地區）,18000,"游戏改,声控,偶像"
1801,7108,野良耳,85000,"搞笑,日常,治愈,萌系"
1683,6734,小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）,79000,"小说改,穿越,架空,励志"
829,5255,御宅族的錄影帶,44000,日常
337,11000,小妇人,56000,时泪
114,5264,A.D.特警,32000,科幻
3008,5180,我是国王,97000,"萌系,日常,泡面,少儿"
4729,5285,闪电十一人GO2  时空之石,258000,"奇幻,运动,少儿"
880,22000,太空堡垒 第三季,163000,科幻
732,5356,卡罗尔,73000,"恋爱,奇幻,少女"
2284,5408,圣子到,114000,"校园,漫画改"
7232,8302,激斗战车（粤语）,305000,热血
453,4787,別冊 奧林匹克之環（僅限台灣地區）,54000,"漫画改,搞笑"
502,6036,非槍人生（僅限台灣地區）,53000,"漫画改,科幻,冒险"
6908,14000,魔术士奥芬 -Revenge-,225000,"奇幻,热血,架空,冒险"
1678,5600,机甲创世记,104000,"科幻,热血"
4495,21000,仙乐传说 世界统合篇,159000,"奇幻,战斗,架空,冒险"
11000,41000,百变之星 不死鸟传说 - 蕾拉?汉密尔顿物语,322000,热血
477,4791,森林大帝 1989,77000,"奇幻,少儿,漫画改"
149,4807,幻想叙谭艾尔西亚,39000,"奇幻,架空,冒险"
250,4818,茄子 带着旅行箱的候鸟,23000,运动
464,34000,天使特警 剧场版 觉醒篇,77000,热血
267,105000,秀逗魔导士 GREAT,18000,"战斗,魔法,架空,冒险"
247,9104,高達創戰潛行者 Re:RISE（僅限港澳地區）,37000,"原创,热血,科幻,机战"
1277,4907,放學後桌遊俱樂部（僅限港澳台地區）,54000,"漫画改,校园,日常,社团"
4143,110000,变形金刚 领袖之证 日版,288000,"科幻,热血"
651,22000,太空堡垒 第二季,133000,科幻
120,60000,翼神传说 间奏曲：她与她自己,45000,热血
4109,105000,宇宙战舰大和号 复活篇,137000,战斗
177,105000,秀逗魔导士 EXCELLENT,25000,"战斗,魔法,架空,冒险"
401,4533,搞怪拍档,33000,"科幻,热血"
1216,4516,咪咪流浪记,70000,"治愈,时泪,冒险"
698,4543,雾熊s,199000,萌系
1442,4493,女棒甲子园,77000,"日常,运动,热血"
33,4505,Free!-Road to the World-夢（僅限港澳及其他地區）,3963,"校园,运动,社团"
764,4491,玻璃兔,23000,战斗
965,65000,暖暖日记5th,286000,"漫画改,治愈"
402,4637,格斗美神·武龙,54000,热血
8863,13000,星界的战旗 TV版 星界的战旗I,263000,"时泪,科幻,战斗"
1332,4649,剧场传说,75000,"萌系,搞笑"
776,4655,星合之空（僅限台灣地區）,33000,"原创,校园,运动"
46,8606,砂沙美魔法少女俱乐部 第二季,23000,"社团,少女"
7101,4645,疾风无敌银堡垒,143000,热血
1024,4841,绝对无敌雷神王,135000,"热血,科幻,少儿,机战"
796,4664,猪猪秀 第三季,567000,萌系
5592,4691,直白标题机器人动画,171000,"搞笑,科幻"
638,15000,比得兔（第二季）,1457000,少儿
214,4245,时空转抄纳斯卡,31000,"奇幻,战斗"
20000,32000,机动战舰大和抚子 OVA,415000,"科幻,热血,机战"
537,4308,灵犬雪丽,50000,"日常,治愈"
838,4227,微星小超人,116000,热血
2707,20000,新战神金刚：传奇的保护神 第四季,132000,"机战,科幻"
3,4280,伊甸少年,46000,"奇幻,热血,冒险"
1060,15000,异次元的世界 El Hazard,98000,"热血,奇幻,架空,穿越"
862,13000,铁人28号,147000,"科幻,热血"
76,4360,水晶国传说,36000,"奇幻,战斗,架空,冒险"
324,4383,美妙射擊部 / RIFLE IS BEAUTIFUL（僅限台灣地區）,20000,"漫画改,萌系,运动,社团"
400,105000,宇宙战舰大和号 新的旅程,51000,战斗
1319,4327,太阳之牙达格拉姆,70000,"科幻,热血"
1212,32000,索尼克X,200000,"少儿,原创"
792,4369,热血人面犬,75000,科幻
918,5320,碧奇魂,59000,奇幻
12000,4777,超能力魔美,154000,"奇幻,科幻,日常,少女"
275,4481,少女☆歌劇 Revue Starlight（僅限港澳台地區）,27000,"萌系,音乐,原创,偶像"
1149,4483,变形金刚 三乘合体,165000,"热血,机战,少儿"
1211,17000,银河天使Z,39000,科幻
718,3879,GR铁甲人,79000,科幻
182,3910,希曼的新冒险,58000,"科幻,时泪,冒险"
640,4172,苍之流星SPT雷兹纳,57000,"科幻,热血"
597,3914,獵魔武士/GIBIATE（僅限港澳台地區）,43000,"原创,战斗,架空"
464,34000,天使特警 剧场版 黎明篇,77000,热血
282,3949,麻衣的魔法和家庭日,44000,"日常,治愈"
2810,3986,舞力四射,92000,音乐
358,4013,PIKO太郎的摇篮曲,105000,"搞笑,泡面"
73,10000,和殿下一起～眼罩之野心～,17000,"搞笑,泡面"
218,4089,募戀英雄（僅限港澳台地區）,36000,"游戏改,恋爱,乙女"
28000,36000,橙路 OVA,525000,"日常,少女"
1116,105000,宇宙战舰大和号 完结篇,114000,战斗
1135,23000,盖塔机器人G,125000,"热血,机战"
609,4132,超时空骑团,59000,"科幻,热血"
2790,18000,风－心之呼吸 OVA,186000,日常
1598,82000,銀河英雄傳說：全新命題  星亂（僅限港澳台地區）,105000,"小说改,科幻,架空,声控"
920,31000,天空战记 创世前的暗斗,86000,"热血,机战,战斗"
956,4191,昨日之歌（僅限台灣地區）,39000,"漫画改,日常,恋爱"
1788,3649,奥运高手,102000,"运动,热血"
3152,12000,机械女神J to X,175000,"科幻,少女,搞笑,战斗"
1600,5375,超时空世纪ORGUSS,119000,"科幻,热血"
571,3646,雪之女王,40000,少儿
4990,20000,新战神金刚：传奇的保护神 第二季 ,94000,"机战,科幻"
945,29000,超级机器人大战原创世纪 OVA,77000,机战
314,16000,爆丸4 机械波涛,144000,少儿
105,3696,白貓 Project ZERO CHRONICLE（僅限台灣地區）,22000,"游戏改,奇幻,战斗,恋爱"
4495,21000,仙乐传说 迪赛雅兰篇,159000,"奇幻,战斗,架空,冒险"
21000,22000,四圣兽 光阴叙事诗天使谭,46000,奇幻
322,3758,波波罗古洛伊斯物语,26000,"奇幻,治愈,热血,架空"
4740,15000,零秒出手 第二季,436000,"热血,运动"
534,3789,我要上太空,34000,科幻
380,24000,危险调查员,37000,热血
138,25000,Hello Kitty 苹果森林 第一季,52000,"萌系,少女,少儿"
1011,3797,廚神小當家（僅限台灣地區）,45000,"漫画改,冒险,美食"
2003,3805,Angolmois 元寇合戰記（僅限港澳台地區）,58000,漫画改
40,3863,快杰蒸汽侦探团,20000,"奇幻,热血"
27,12000,前進吧！登山少女（僅限台灣地區）,5990,"日常,萌系"
237,3279,我家三姐妹,40000,萌系
539,3377,聽我的電波吧（僅限港澳台及其他地區）,41000,"漫画改,职场"
105,26000,银河冒险战记 胎动篇,49000,"热血,科幻,冒险"
364,3290,怪力少女,31000,搞笑
2966,15000,神秘的世界EL-HAZARD  OVA,195000,"热血,奇幻,架空,穿越"
699,108000,星梦手记 广播节目,51000,"音乐,校园,偶像"
426,3447,花牌情緣 第三季（僅限台灣地區）,55000,"漫画改,热血,恋爱,少女"
113,3469,星际少年队,34000,战斗
40,26000,银河冒险战记 激斗篇,38000,"热血,科幻,冒险"
609,8302,激斗战车（中文）,153000,"热血,战斗"
778,3556,金属对决 战斗陀螺 ZERO G,147000,"少儿,热血"
172,3527,超速变形螺旋杰特,315000,"原创,少儿,机战"
2479,3483,The Snack World,168000,"少儿,游戏改"
2273,108000,星梦手记 生放送,58000,"音乐,校园,偶像"
464,34000,天使特警 剧场版 泛滥篇,77000,热血
490,20000,Di Gi Charat Panyo Panyo,31000,"萌系,日常,治愈"
2106,3625,哨声响起,129000,"漫画改,校园,运动,社团"
851,3069,苏希的动物园,50000,"日常,少儿,治愈"
153,3026,精神力量,37000,战斗
166,3082,LISTENERS（僅限港澳台及其他地區）,22000,"原创,音乐,热血"
3152,12000,机械女神R,175000,"搞笑,科幻,少女,战斗"
153,2984,病毒,42000,科幻
124,9104,鋼彈創鬥者潛網大戰 Re:RISE（僅限台灣地區）,29000,"原创,热血,科幻,机战"
5143,8864,神魂合体GODANNAR！！ 第二季,145000,"机战,战斗"
90,3059,急救超人兵团,16000,"萌系,搞笑,日常"
72,3102,NEXT战记EHRGEIZ,29000,"科幻,热血"
567,3087,甜心戰士 Universe（僅限港澳台地區）,22000,"战斗,魔法"
338,3152,放學後堤防日誌（僅限台灣地區）,38000,"漫画改,日常,萌系,校园"
258,3129,新櫻花大戰 the Animation（僅限港澳台地區）,26000,"游戏改,机战,恋爱"
1801,7108,野良耳,85000,"萌系,搞笑,日常,治愈"
378,15000,比得兔（特别篇）,167000,少儿
688,23000,盖塔机器人 剧场版,89000,"热血,机战"
379,105000,永远的大和号,39000,战斗
130,9104,高達創戰潛行者RE: RISE 2nd Season（僅限港澳地區）,28000,"机战,原创,热血,科幻"
725,3199,无敌超人赞波3,56000,"热血,机战,战斗"
8863,13000,星界的战旗 星界的战旗III,263000,"时泪,科幻"
196,2805,至尊勇者,103000,奇幻
1600,5375,超时空世纪02,119000,"热血,科幻"
88,186000,科学小飞侠II（1978）,41000,"热血,科幻"
211,2809,狗狗向前冲,35000,"恋爱,治愈"
303,13000,铁人28号 2004版,34000,"科幻,热血"
13,26000,相聚一刻番外篇 一刻岛飘流记,160000,恋爱
69,186000,科学小飞侠F（1979）,49000,"热血,科幻"
90,2920,梦幻骑士IV 时之旅人,32000,战斗
389,2901,1磅的福音,33000,乙女
183,3109,钢铁杰克,68000,"科幻,热血"
4087,20000,新战神金刚：传奇的保护神 第三季,126000,"机战,科幻"
160,2918,警察战车队 TANK S.W.A.T.,30000,科幻
486,2965,展开骑士,133000,战斗
598,2969,3年D班玻璃假面,86000,"恋爱,校园"
180,2968,幻梦战记莉达,25000,"科幻,原创"
1452,14000,魔法阵都市 剧场版 上篇,168000,热血
474,6734,小書痴的下剋上:為了成為圖書管理員不擇手段! 第二部（僅限台灣地區）,35000,"小说改,穿越,架空,励志"
82,13000,银河铁道物语II 永远的分歧点,22000,科幻
29,9104,鋼彈創鬥者潛網大戰 Re:RISE 第二季（僅限台灣地區）,23000,"原创,热血,科幻,机战"
691,2554,VS骑士弹珠汽水&40炎,41000,"搞笑,热血"
359,2581,MIX（僅限台灣地區）,60000,"漫画改,运动,社团,恋爱"
145,2578,超机甲发明小子,50000,少儿
161,26000,战斗陀螺 剧场版,44000,热血
384,2616,YAT安心！宇宙旅行,58000,科幻
352,2615,弹道,61000,"热血,运动"
279,2629,乒乓（僅限港澳台地區）  ,14000,"漫画改,校园,运动,社团"
870,2638,银河战国群雄传,71000,科幻
1468,2658,天命神童,104000,"历史,奇幻"
8863,13000,星界的战旗TV版 星界的战旗II,263000,"时泪,科幻,战斗"
543,2612,厨病激发BOY（僅限台灣地區）,24000,"小说改,搞笑,日常,校园"
320,2672,格斗小霸王,52000,奇幻
304,8344,激战！弹珠人 第二季,116000,"科幻,少儿"
230,2676,閃電十一人GO 銀河篇 ,40000,"游戏改,热血,奇幻,少儿"
516,2679,消防员山姆,191000,日常
1,3327,機動戰士高達 THE ORIGIN IV：命運的前夜,1800,"科幻,机战,漫画改"
101,2349,ARGONAVIS from BanG Dream！（僅限台灣地區）,9866,"原创,音乐,乙女,偶像"
43,20000,铃铛猫娘 夏季特别篇 2000,13000,泡面
37,23000,爱米 -WE LOVE RICE-,30000,"原创,偶像,乙女,泡面"
316,17000,Peeping Life -The Perfect Edit,24000,日常
168,2359,地狱堂灵界通信,19000,漫画改
40,2389,魔法律事務所 第二季（僅限港澳台地區）,26000,"漫画改,奇幻,魔法"
